CEO,salary,bonus,stockAwards,optionAwards,nonEquityIncentiveCompensation,total,Revenue,Net Income Common,salary/revenue,bonus/revenue,stockAwards/revenue,optionAwards/revenue,nonEquityIncentiveCompensation/revenue,all_Equity_Awards
False,3024750,0,7948906,0,8382703,20104655,33071534225.0,2609226500.0,9.146083091946425e-05,0.0,0.0002403549211209901,0.0,0.0002534718511384695,7948906
True,4795000,0,12479311,7289348,13752833,39222732,28186143400.0,2054232750.0,0.00017011905218647258,0.0,0.0004427463105860733,0.00025861459287119073,0.00048792886649402345,19768659
True,12169999,0,49103660,24550205,24503600,145116209,144137500000.0,15165000000.0,8.443325990807389e-05,0.0,0.0003406723441158616,0.00017032489810077183,0.0001700015610094528,73653865
False,6164481,0,12631900,5166560,6878000,35660617,158523500000.0,16472250000.0,3.8886859046135116e-05,0.0,7.968471551536522e-05,3.2591760843029584e-05,4.3387888861903755e-05,17798460
True,22825523,45000,57352724,4093764,25738009,185519315,194160250000.0,32349500000.0,0.00011756022666843496,2.3176731591559036e-07,0.0002953885978206147,2.108445987270824e-05,0.00013256065028758462,61446488
False,6282127,0,11750087,992626,5552368,34657782,81835750000.0,13071500000.0,7.676506905600548e-05,0.0,0.0001435813443391183,1.2129491084275516e-05,6.784770714510468e-05,12742713
True,4440962,0,23759283,4204004,23879100,60280388,252363750000.0,17449000000.0,1.7597463978087187e-05,0.0,9.414697237618318e-05,1.6658509789936155e-05,9.462175134107018e-05,27963287
False,2319481,0,7101838,1114384,7229706,19163837,252363750000.0,17449000000.0,9.191022878682061e-06,0.0,2.8141276233214952e-05,4.41578475514015e-06,2.86479575612583e-05,8216222
True,11200000,0,62916325,21427881,20226800,116130206,30026947025.0,13301000200.0,0.0003729982935219835,0.0,0.0020953287374709385,0.0007136217006064405,0.0006736215967330765,84344206
False,7050000,0,53873012,18050345,17905300,97108932,35385846075.0,15804799375.0,0.00019923220106303477,0.0,0.0015224452139936575,0.0005101007041556233,0.0005060017488927598,71923357
False,7414139,0,21750700,5592764,10104156,53478626,1500752500000.0,38493750000.0,4.940280959052209e-06,0.0,1.4493195913383452e-05,3.726639802365813e-06,6.732726415581517e-06,27343464
True,18477706,0,98728602,28318207,41274928,258183593,1500752500000.0,38493750000.0,1.231229399917708e-05,0.0,6.578606532389584e-05,1.886933854849484e-05,2.750282141792201e-05,127046809
False,4766499,449000,39463838,0,2761610,51994139,16949952200.0,746141500.0,0.00028121017356025346,2.6489750218882622e-05,0.002328256595319484,0.0,0.00016292730312242415,39463838
True,10150000,9199893,163391769,0,10107350,203763951,16785060950.0,664955500.0,0.0006047043874451943,0.000548100065135599,0.009734356609530214,0.0,0.0006021634374821856,163391769
True,16909167,0,52468583,0,36707966,131494512,150448241250.0,5554573500.0,0.00011239192202919819,0.0,0.0003487483972166408,0.0,0.0002439906621374346,52468583
False,5931709,0,8776326,0,8575343,29940158,89234046500.0,3400126750.0,6.647360769412154e-05,0.0,9.835176532087447e-05,0.0,9.609945235420877e-05,8776326
False,5222050,585600,26252470,679871,6934100,45473349,60500308250.0,2777733500.0,8.63144362574384e-05,9.679289526595098e-06,0.00043392291311176914,1.1237479934658019e-05,0.00011461263918436316,26932341
True,11207279,1415700,98521344,4078998,18869330,142631324,63509308250.0,2969733500.0,0.00017646671501889645,2.2291220594423652e-05,0.0015512898300226723,6.422677419101002e-05,0.00029711125061734553,102600342
True,7307116,0,163771016,2867914,10100575,210307858,114567500000.0,16691500000.0,6.378000741920702e-05,0.0,0.0014294718484736072,2.5032526676413467e-05,8.816265520326445e-05,166638930
False,5558404,575000,61329807,1154747,3478427,79493064,123323250000.0,17819250000.0,4.507182546681182e-05,4.6625433565852345e-06,0.000497309363806095,9.363579049368225e-06,2.8205768174289923e-05,62484554
True,15995024,12600,257601692,6003095,35160000,321599551,351770250000.0,75932500000.0,4.5470087365261845e-05,3.5818833457348936e-08,0.000732300960641214,1.7065385716955883e-05,9.995160193336417e-05,263604787
False,9273344,1750000,57288737,0,9323840,79858406,426629000000.0,65769250000.0,2.173631890940372e-05,4.101924623033127e-06,0.00013428233195586799,0.0,2.185467935841211e-05,57288737
False,3982708,0,17710873,0,3096106,25438553,30793455066.666668,2685872683.3333335,0.00012933618495805644,0.0,0.0005751505624054407,0.0,0.00010054428752139204,17710873
True,6561873,0,44339665,0,9623620,60603212,27820869966.666668,2697717433.3333335,0.00023586153157187573,0.0,0.0015937555171037132,0.0,0.00034591369757777006,44339665
True,23755763,18834117,87293222,0,33788021,212118812,210089554200.0,-3056425300.0,0.0001130744605102313,8.964804114949186e-05,0.00041550481808771435,0.0,0.00016082675375585142,87293222
False,6644010,3228563,18294405,0,7696326,46275184,75425665900.0,-582643350.0,8.808685903825742e-05,4.280456740389215e-05,0.00024254880327148693,0.0,0.00010203855555221555,18294405
True,10774039,2100000,35131057,0,9150000,90152027,78990860250.0,13237858700.0,0.00013639602057631723,2.6585354221408167e-05,0.00044474837834165755,0.0,0.00011583618625042129,35131057
False,3701847,2575000,3871934,0,0,14601249,43784938500.0,7639048900.0,8.454612765985728e-05,5.881017738554092e-05,8.843072829712894e-05,0.0,0.0,3871934
True,11830000,0,42338692,0,20137780,74617430,10978607775.0,2084317500.0,0.0010775501085792275,0.0,0.003856471864894545,0.0,0.0018342744738414703,42338692
True,5520000,0,13065936,0,6531463,25285488,8955467525.0,1735751250.0,0.0006163832300871417,0.0,0.0014589898253246137,0.0,0.0007293268589012051,13065936
False,6369008,1678082,12480036,57205167,4305089,82263042,53122109000.0,18310368500.0,0.00011989373388771142,3.1589144926456136e-05,0.0002349311093804653,0.0010768617450786827,8.10413795882991e-05,69685203
True,14824219,13762400,134983258,280975601,18312930,466709359,54500586100.0,19060637500.0,0.0002720010932139315,0.0002525183853022821,0.002476730392446183,0.005155460172198038,0.0003360134506883771,415958859
True,9745000,0,31255337,0,31870744,115243641,60985750000.0,13147250000.0,0.00015979142668574216,0.0,0.0005125022976678978,0.0,0.0005225932943351521,31255337
False,5832374,0,7756479,0,11779031,32806654,54760750000.0,11646750000.0,0.00010650646676679922,0.0,0.00014164303812493436,0.0,0.0002150998844975644,7756479
True,4205000,0,12983913,0,7491009,73435588,45754938000.0,3011974750.0,9.190264884633873e-05,0.0,0.0002837707484162693,0.0,0.00016372023059019335,12983913
False,2120000,0,5322519,0,3328600,50835309,39780087000.0,2559294000.0,5.329299556333298e-05,0.0,0.00013379857615696014,0.0,8.367503067552366e-05,5322519
False,2782500,18182942,3663753,930044,0,29373795,63403947250.0,6786632750.0,4.3885280344276985e-05,0.00028677933770125013,5.7784304588386645e-05,1.4668550466311858e-05,0.0,4593797
True,6110250,56167982,29560179,2127582,0,108628335,85273173750.0,8421756250.0,7.165500861869821e-05,0.0006586829072959185,0.0003466527361425902,2.495019132555741e-05,0.0,31687761
True,19706826,6134888,112492748,24509280,100680712,272323452,114559200000.0,7200550000.0,0.00017202307627846563,5.3552119777372745e-05,0.0009819617106264708,0.00021394423145413026,0.0008788531344492629,137002028
False,11030900,550000,29637985,2443091,20446092,65875474,99468900000.0,6797500000.0,0.00011089797916735784,5.529366465297193e-06,0.00029796232792360226,2.4561355358307973e-05,0.00020555260991123858,32081076
False,4648563,0,16262367,937500,3912800,26250397,21477352025.0,3874574000.0,0.00021644022943745553,0.0,0.0007571867789413859,4.365063248526793e-05,0.00018218260777424678,17199867
True,8686338,0,48535871,10096838,11473302,79741685,21477352025.0,3874574000.0,0.0004044417575262051,0.0,0.0022598628985315986,0.00047011558912137355,0.0005342046815941222,58632709
False,9979910,1230000,14525332,10277116,6237100,52572107,123204175000.0,16374550200.0,8.100301795779242e-05,9.98342791549069e-06,0.00011789642680534162,8.34153225732813e-05,5.0624096139599166e-05,24802448
True,18523949,0,40392050,34950028,19113200,149131085,115483900000.0,14376500200.0,0.00016040287001045168,0.0,0.00034976347352314914,0.0003026398311799307,0.00016550532152100856,75342078
False,5457269,7231,5770680,0,2233161,13891400,24545642925.0,2768319000.0,0.00022233147514916845,2.9459403536890653e-07,0.00023509997345078708,0.0,9.097993508760374e-05,5770680
True,10652308,0,21484265,0,10338188,45212716,16723844700.0,1838419000.0,0.0006369532957932814,0.0,0.0012846486789009706,0.0,0.000618170533477867,21484265
False,7571030,0,37680099,11413539,8609255,66810955,45363394725.0,9329716600.0,0.0001668973419184514,0.0,0.0008306278493578944,0.0002516024003316035,0.00018978418727678235,49093638
True,12075948,0,208713317,15312886,15279250,253726247,46035701975.0,9614907850.0,0.0002623170166180571,0.0,0.00453372726049324,0.0003326306614878115,0.0003319000111760542,224026203
False,9463850,1200000,20325981,0,7730945,41540700,192282169000.0,15856835600.0,4.921855234532954e-05,6.240828290219672e-06,0.00010570913104272295,0.0,4.0206250221776934e-05,20325981
True,11662352,0,68579268,0,23667197,109771463,116918336000.0,9796882600.0,9.974784451260066e-05,0.0,0.0005865569965005318,0.0,0.0002024250242494043,68579268
False,6234978,50000,13853958,1375382,8233897,37731860,141761600000.0,12978175175.0,4.398213620613763e-05,3.527048227446643e-07,9.772715601404047e-05,9.702077290324038e-06,5.808270363765646e-05,15229340
True,11394616,0,70132921,3000737,24667686,114028522,105087100000.0,9593375100.0,0.00010843020694262188,0.0,0.0006673789742033037,2.85547607651177e-05,0.00023473562406803498,73133658
False,7538778,10140000,28878041,13405966,742076,69303733,607596000000.0,48219750000.0,1.240755041178678e-05,1.668872079473861e-05,4.752835930453788e-05,2.2063947096425915e-05,1.2213312793369278e-06,42284007
True,47111755,73282600,196068927,124879664,5023595,471582907,2375823500000.0,229891000000.0,1.9829652749878095e-05,3.084513643374603e-05,8.252672262901685e-05,5.256268573822929e-05,2.1144647319129557e-06,320948591
False,4929000,90000,11732610,10375674,4709025,31972978,16569520225.0,21465000.0,0.00029747391192191263,5.431659986401326e-06,0.0007080838697005785,0.0006261903699749399,0.0002841980296384834,22108284
True,8235000,150000,32327063,30051635,11063500,81987010,16569520225.0,21465000.0,0.0004969968887557213,9.05276664400221e-06,0.00195099571749972,0.0018136695928381958,0.0006677018917727897,62378698
True,21405726,500000,129041261,70551924,35001251,258549398,327547621000.0,39591424950.0,6.535149281392582e-05,1.5264955931400278e-06,0.00039396183249946424,0.0002153944021471003,0.00010685851081177597,199593185
False,7962805,1900000,27549719,8447909,6321528,54486470,263104546500.0,30984024850.0,3.026479437899033e-05,7.221463959004601e-06,0.00010471015938905487,3.2108563353921365e-05,2.4026677167283385e-05,35997628
False,4313157,80301,7629116,6385000,7383268,25949760,71525000000.0,19065750000.0,6.030278923453338e-05,1.122698357217756e-06,0.00010666362810206221,8.926948619363859e-05,0.00010322639636490737,14014116
True,10516666,0,42829527,37565000,46886818,138322830,78568250000.0,20665250000.0,0.00013385389136196874,0.0,0.000545125123698186,0.0004781193421006577,0.0005967654618755032,80394527
False,6345643,2395827,12753662,0,4388138,26590964,78600299800.0,1194650000.0,8.073306356523592e-05,3.048114327930337e-05,0.00016225971188980122,0.0,5.582851479149193e-05,12753662
True,11303661,5400000,83930817,0,3457805,105053071,68623549800.0,1091075000.0,0.00016471985248422692,7.869018749012603e-05,0.0012230614307276772,0.0,5.0388022917462076e-05,83930817
False,9444667,0,15750562,10928640,11630000,50745649,192260170500.0,17288260650.0,4.9124407699409585e-05,0.0,8.192316671226504e-05,5.684297466073453e-05,6.049094812386011e-05,26679202
True,14862448,0,59352234,42077899,31588000,154307555,169333727250.0,15204573400.0,8.777015802680266e-05,0.0,0.0003505045035261869,0.0002484909514681459,0.0001865428731357474,101430133
False,6204601,5561151,3117936,0,5029664,28647589,25285384475.0,6877907350.0,0.0002453829011828779,0.000219935394120599,0.00012330981176429196,0.0,0.00019891586006821042,3117936
True,9418519,14835884,8497641,0,10510306,63451007,23434018475.0,6427036100.0,0.00040191651338194144,0.0006330917599910273,0.0003626198813944564,0.0,0.00044850634607174433,8497641
True,8800962,199600,32320175,6482870,12079148,74170166,63965609416.666664,6198712666.666666,0.00013758896507451784,3.120426770263724e-06,0.0005052742449379176,0.00010134930408887568,0.0001888381602263403,38803045
False,5546050,147250,11456149,2698926,5466455,32808253,71577634416.66667,6831487666.666666,7.748300213046181e-05,2.0572068523923336e-06,0.00016005207622972887,3.770627545874249e-05,7.637099276261008e-05,14155075
True,12563655,6005358,36857924,12665450,10058900,88071423,465907500000.0,-3938000000.0,2.6965985737512273e-05,1.28895928912928e-05,7.910996066815838e-05,2.71844733128357e-05,2.1589907867978087e-05,49523374
True,29719261,18023261,141946370,41672760,36051607,293697549,680110250000.0,3514250000.0,4.369771077556911e-05,2.650049899997831e-05,0.00020871082298789056,6.127353616564374e-05,5.300847472891344e-05,183619130
False,4869177,250000,9059304,7247605,3516409,26593970,34607474250.0,5283700000.0,0.00014069726570698813,7.223873033727678e-06,0.00026177304747976516,0.00020942311327443956,0.00010160836860262925,16306909
True,10710481,0,34652867,27293534,12216988,90854777,34607474250.0,5283700000.0,0.00030948461949661065,0.0,0.0010013116458506069,0.0007886600970309181,0.00035301588066629855,61946401
False,3367200,0,10212910,6527380,5323000,25488195,22871419020.0,3136153550.0,0.00014722304711638307,0.0,0.0004465359141498515,0.00028539462262014035,0.00023273588732493084,16740290
True,12910200,0,57563463,42454045,46842000,160056576,66054358240.0,8507511850.0,0.00019544811794389784,0.0,0.0008714559422536598,0.000642713760774856,0.0007091432154984479,100017508
False,8459172,0,17971605,1666200,9744263,54579156,244369500000.0,29555250000.0,3.461631668436528e-05,0.0,7.354274981124895e-05,6.818363175437197e-06,3.9875119440028316e-05,19637805
True,40133778,87,138196082,13479396,47280155,312123114,921611000000.0,116556250000.0,4.3547416426236235e-05,9.439991493157092e-11,0.00014995055614570573,1.4625906157804106e-05,5.130163919484468e-05,151675478
False,4334615,5060000,10830474,0,650000,24672938,58034918200.0,20422526550.0,7.468977530151838e-05,8.718888829242806e-05,0.0001866199580513926,0.0,1.1200153634402813e-05,10830474
True,10048077,22160000,42988576,0,3500000,86763630,41539048200.0,14532640525.0,0.0002418947336400452,0.0005334739470511026,0.0010348955467881905,0.0,8.425806925446115e-05,42988576
True,17670136,750000,74332000,3513000,46483621,153917066,118983000000.0,29331500000.0,0.00014850975349419665,6.303421497188674e-06,0.0006247279023053713,2.952522629283175e-05,0.0003906744745047612,77845000
False,11052273,1850000,29000000,1200000,14655500,60468936,88250000000.0,20472000000.0,0.00012523822096317282,2.0963172804532577e-05,0.00032861189801699716,1.359773371104816e-05,0.00016606798866855525,30200000
True,13765722,37984150,46521935,19434990,38976987,187399165,114371500000.0,14124000000.0,0.00012035972248331096,0.0003321120209143012,0.00040676160581963166,0.00016992860983724092,0.00034079282863300734,65956925
False,5727647,8989691,13569170,5559598,7943104,48111452,95112750000.0,12882000000.0,6.0219549955184766e-05,9.451615056866718e-05,0.00014266404872112308,5.845271007304489e-05,8.35125048955056e-05,19128768
False,6461823,0,5849229,8372161,5095110,29253003,37537872816.666664,3106151833.3333335,0.00017214142718100363,0.0,0.00015582206878283645,0.0002230323769513864,0.00013573251805940883,14221390
True,13188370,0,17874143,29896070,16853202,78931039,45785042883.333336,4126574916.6666665,0.00028804974658658294,0.0,0.0003903926233190565,0.0006529658621523922,0.00036809405296276136,47770213
False,7903077,0,38135047,0,15244947,80439857,135323000000.0,24951750000.0,5.840157992359023e-05,0.0,0.00028180757890380794,0.0,0.0001126559934379226,38135047
True,12693601,0,98967319,0,23493339,181592486,173220750000.0,31456000000.0,7.327991017242449e-05,0.0,0.000571336395899452,0.0,0.00013562658630677908,98967319
True,13889559,0,34427617,26667990,26342638,107894702,74354350300.0,13623266466.666668,0.00018680223744756464,0.0,0.00046302088393071467,0.00035866078975072425,0.0003542850941971044,61095607
False,7623780,0,16374528,9241834,7270187,44032514,89580550300.0,15587641466.666668,8.510530438212769e-05,0.0,0.00018279110750227219,0.00010316786366069019,8.115809710537132e-05,25616362
False,6888933,0,19068333,5990400,7206282,41044583,121259099000.0,9486225100.0,5.681167893223419e-05,0.0,0.00015725280129287453,4.940165356168447e-05,5.9428793875501254e-05,25058733
True,13743300,0,66488529,24616689,22937154,159195970,132613774000.0,10453600100.0,0.00010363403125832163,0.0,0.0005013697068903265,0.00018562693947613617,0.0001729620785846876,91105218
True,9169054,0,71652206,13007862,16197441,110214665,34581064900.0,8682511000.0,0.00026514666412138165,0.0,0.0020720069265420453,0.00037615562266851997,0.000468390463013185,84660068
False,4568701,0,24012164,3894425,4922760,37819893,34581064900.0,8682511000.0,0.00013211568276487633,0.0,0.0006943731799306157,0.00011261726645092413,0.00014235420494526182,27906589
True,15075422,9722263,29510855,28389445,14357794,90473363,256995000000.0,38904000000.0,5.86603708243351e-05,3.7830553123601624e-05,0.00011483046362769703,0.000110466915698749,5.586798964960408e-05,57900300
False,3893971,1664258,6694741,5396382,2134628,17871009,85665000000.0,12968000000.0,4.5455798750948464e-05,1.942751415397187e-05,7.815024805930076e-05,6.299401155664507e-05,2.4918321368120003e-05,12091123
True,12277708,79971,53652410,47231302,19195498,142043746,152619250000.0,20492750000.0,8.044665400989718e-05,5.239902567991915e-07,0.00035154418593984704,0.00030947145920321323,0.0001257737670706677,100883712
False,8472799,854581,14799744,12081765,6465083,46022839,173731500000.0,22759000000.0,4.8769503515482225e-05,4.918975545597661e-06,8.518745305255524e-05,6.954274268051562e-05,3.7213073046626545e-05,26881509
True,13343370,8519293,59312511,39642676,28765283,163900207,625396663500.0,11424912875.0,2.133585095469573e-05,1.3622223297966156e-05,9.48398264040307e-05,6.338805163772671e-05,4.599526137382407e-05,98955187
False,6826995,2597169,10441768,9455331,7364326,38965854,565690384500.0,10650405100.0,1.2068430341155994e-05,4.591149277348199e-06,1.8458450569615436e-05,1.6714675128086783e-05,1.301829799795722e-05,19897099
True,43011251,4300000,338369878,1246,102524122,570696464,4990598500000.0,430947500000.0,8.61845548184251e-06,8.616201042820816e-07,6.780146269029657e-05,2.49669453473366e-10,2.0543452253271826e-05,338371124
False,11999709,4750000,83665099,2769,25198584,159489196,2055904250000.0,178035500000.0,5.836706159832103e-06,2.3104188825914438e-06,4.069503674599632e-05,1.3468526075569911e-09,1.2256691429087712e-05,83667868
True,10892850,1388931,14817668,6087249,4528763,48323247,125683822875.0,11799700000.0,8.666867183721476e-05,1.1050992627598335e-05,0.00011789638205655988,4.843303506175277e-05,3.603298257806912e-05,20904917
True,27825627,2900901,52296724,20188098,22931769,166069163,255915220175.0,23595900000.0,0.00010872986366724212,1.1335398488672558e-05,0.00020435175353868536,7.88858825442073e-05,8.960689787937893e-05,72484822
True,10439521,5347177,0,109540866,4392823,332085236,42065482800.0,5856058750.0,0.0002481730935939715,0.0001271155504246346,0.0,0.002604055836487392,0.00010442820829813464,109540866
False,4699794,1165002,1042507,40407965,2449211,75811264,37751680650.0,5580616000.0,0.0001244923118409564,3.085960624643078e-05,2.7614850042444403e-05,0.00107036201579015,6.487687323663562e-05,41450472
False,4313314,0,2278930,4947269,5384059,17203914,26537625300.0,2625300000.0,0.00016253579403730596,0.0,8.587543060983682e-05,0.0001864247062076048,0.00020288397846961837,7226199
True,10584178,0,12965819,14324317,19514880,65303225,33172275300.0,3334550000.0,0.00031906698905275274,0.0,0.00039086311935919573,0.0004318159327467055,0.000588288859401815,27290136
False,4441779,0,2845372,9672047,4186274,21082670,6619780150.0,1587205750.0,0.0006709858785869195,0.0,0.0004298287761112429,0.0014610828125462747,0.0006323886753248142,12517419
True,9118609,0,32162732,33992150,14673714,90368499,7323616650.0,1658152000.0,0.001245096437427538,0.0,0.004391646031882349,0.004641443104480353,0.002003615795482687,66154882
False,4975945,2212551,17226334,2411996,6345703,33903175,22803400800.0,3759325150.0,0.00021821065391263922,9.702723814774154e-05,0.000755428286819394,0.00010577352128985954,0.0002782787995376549,19638330
True,8406034,3224517,37362568,4504405,13877368,72235024,22199547525.0,3445331400.0,0.00037865789789334904,0.00014525147399372502,0.00168303286172496,0.0002029052616918146,0.0006251194076983784,41866973
True,10728396,0,29599409,3408781,44101172,119097510,135885500000.0,26585750000.0,7.895173510050741e-05,0.0,0.00021782610359457043,2.5085686110732933e-05,0.0003245465630990797,33008190
False,6062008,0,10206881,1064510,15799253,42625579,135885500000.0,26585750000.0,4.461114688469336e-05,0.0,7.511383480945355e-05,7.833874843158395e-06,0.00011626886606738761,11271391
True,11128096,773641,16296068,24065811,21297840,77271948,26019564900.0,2257915250.0,0.0004276818633504513,2.9733049071854386e-05,0.000626300557393256,0.000924912122569736,0.0008185317503137802,40361879
False,5212055,329524,5928909,8469098,4221440,25965384,22346828125.0,1903236750.0,0.00023323466627324767,1.474589584511784e-05,0.00026531322328322604,0.00037898434411483175,0.00018890555636740954,14398007
True,18429615,2519590,146862924,4000002,34702297,214904965,1127490750000.0,37154750000.0,1.6345690640921e-05,2.2346879564200414e-06,0.00013025643358936649,3.547702719512333e-06,3.0778342970884686e-05,150862926
True,9160649,5053021,41294776,2000008,6179190,67805585,1058771500000.0,31579000000.0,8.652149212554362e-06,4.77253212803707e-06,3.900253831917463e-05,1.8889892672781616e-06,5.8361884504824695e-06,43294784
False,8085759,0,21278288,1526271,16960791,50287029,352342846250.0,23618559650.0,2.2948554472035063e-05,0.0,6.039086141939798e-05,4.33177802882666e-06,4.8137179966939656e-05,22804559
True,15485397,0,96384156,3835260,64437336,200080095,352342846250.0,23618559650.0,4.3949798228662065e-05,0.0,0.00027355218653030903,1.0885023041673292e-05,0.0001828824870032394,100219416
False,6862866,0,19719981,10664521,11140230,49684616,209730400000.0,29136050200.0,3.272232351628567e-05,0.0,9.402538210960357e-05,5.084871339586441e-05,5.311690627586654e-05,30384502
True,13768106,0,83921419,42032633,43591973,188808533,209730400000.0,29136050200.0,6.564668736625686e-05,0.0,0.00040013950767270746,0.00020041268695429943,0.00020784766061572382,125954052
True,17160847,4025000,227883531,4631786,64011552,460966316,516769590000.0,9685504000.0,3.3207927347272895e-05,7.78877100721039e-06,0.00044097705323565964,8.962961616994529e-06,0.0001238686510171777,232515317
False,8110025,3100000,51842332,1974734,18241219,97047693,450561590000.0,10127254000.0,1.7999814409390734e-05,6.880302424358898e-06,0.00011506158791742545,4.382828105698047e-06,4.048551719643922e-05,53817066
False,7292639,4108675,13813896,4858535,4475490,35994145,82844546125.0,9373880000.0,8.802799147449611e-05,4.959499680040042e-05,0.00016674478461330337,5.864640736481553e-05,5.4022747535452205e-05,18672431
True,21889296,1936061,48806569,40615507,29450570,147622301,110900224275.0,8428933750.0,0.00019737828433710804,1.7457683360487506e-05,0.000440094412063352,0.0003662346696367851,0.00026555915637258975,89422076
True,8717942,0,64322228,12625438,11162251,96856492,26589126925.0,2557454500.0,0.00032787620385545997,0.0,0.002419117716103798,0.00047483462076857943,0.0004198050967030765,76947666
False,5993926,0,28740864,1905412,5074936,44211420,38946615875.0,3447099000.0,0.00015390107369630352,0.0,0.0007379553615709365,4.8923685850279285e-05,0.00013030492857936916,30646276
True,3500000,39759,31312393,2682098,76850000,115480882,46927100700.0,15444200000.0,7.458376818067519e-05,8.472502968844185e-07,0.000667256074484056,5.715456441995787e-05,0.0016376464527671107,33994491
False,3790075,1725000,8519766,888414,16350000,32215434,59369151450.0,20049199900.0,6.3839130380564e-05,2.9055493600119493e-05,0.00014350493129711053,1.4964236110873369e-05,0.0002753955480359152,9408180
True,11953448,0,53295166,35531142,64350000,171326665,341329250000.0,36023750000.0,3.502028613135265e-05,0.0,0.00015614004952695966,0.00010409638787182757,0.00018852764596060843,88826308
False,8007854,0,13985595,9317323,26795000,61131224,317229000000.0,31121250000.0,2.52431335092315e-05,0.0,4.408674805897317e-05,2.937096860627496e-05,8.446579600225704e-05,23302918
True,9763565,0,26327439,22287613,15395791,77022437,76971831250.0,5213501750.0,0.0001268459492445816,0.0,0.00034203991996097923,0.0002895554469480028,0.00020001851001823475,48615052
False,5215792,0,5850773,6159057,5306511,22892768,79437442500.0,5257457500.0,6.565911282957026e-05,0.0,7.365258517732365e-05,7.753342512254218e-05,6.680113096541344e-05,12009830
False,4029940,0,15521857,97346931,0,116929827,175112485150.0,-5542957500.0,2.301343617245786e-05,0.0,8.863935079617023e-05,0.0005559108530531867,0.0,112868788
True,315500,6000,10620,2362125323,0,2362457443,136932481150.0,-2872346700.0,2.3040552347429658e-06,4.381721524075371e-08,7.755647097613406e-08,0.01725029228392098,0.0,2362135943
False,7077630,3105625,12299691,5802086,10762125,45250136,432097250000.0,19177750000.0,1.637971544600203e-05,7.187328778417358e-06,2.8465099002597217e-05,1.3427731835830938e-05,2.490671949428051e-05,18101777
True,13182792,0,44448025,25480415,27526762,129038623,519348750000.0,23316750000.0,2.5383313236048032e-05,0.0,8.558415708134466e-05,4.9062243819783915e-05,5.300246125556286e-05,69928440
True,8005508,2370000,24391851,6160559,9887965,59454457,177475677200.0,14897150000.0,4.510763461394472e-05,1.3353942564925173e-05,0.00013743771194354962,3.471213124634298e-05,5.5714479617717445e-05,30552410
True,12451250,750000,71549473,21245863,22737152,175519418,128573277200.0,10911075000.0,9.68416631446025e-05,5.833249461576297e-06,0.0005564878998044237,0.00016524322520729837,0.00017684197288237125,92795336
False,7952993,0,31732342,0,11835106,51675957,24557611733.333332,1833269083.3333335,0.00032385042512928837,0.0,0.0012921591213582073,0.0,0.000481932287574023,31732342
True,7,0,0,0,0,510117,21671925233.333332,1499344333.3333335,3.22998530339768e-10,0.0,0.0,0.0,0.0,0
False,6306751,1100000,15308464,13314507,9598492,51268533,140050500000.0,38327250000.0,4.5031977750882716e-05,7.85430969543129e-06,0.00010930674292487353,9.506932856362526e-05,6.853593525192699e-05,28622971
True,14462215,4125000,72427807,65719534,24229315,200843976,180843250000.0,46663500000.0,7.997099698219314e-05,2.280980904733796e-05,0.00040050047209392665,0.0003634060657503114,0.00013397964812067909,138147341
False,8253848,0,19777924,7568051,8192000,48901673,117512750000.0,6008750000.0,7.023789333497854e-05,0.0,0.00016830449461866903,6.440195638345626e-05,6.97115844876407e-05,27345975
True,10276731,0,67275297,25852845,15555000,132255816,117512750000.0,6008750000.0,8.745205094766312e-05,0.0,0.0005724935975032497,0.00022000034038859614,0.00013236861532046524,93128142
False,3494990,0,9417999,16709823,2683361,32417795,7680690500.0,1074113250.0,0.00045503591115928963,0.0,0.001226191707633578,0.0021755626007843956,0.0003493645525750582,26127822
True,6783000,0,35312517,42659510,8021772,93378461,10149571000.0,1459125750.0,0.0006683041086170046,0.0,0.0034792127667267908,0.004203085036796136,0.0007903557697167693,77972027
False,10512837,356250,21737475,1382880,12990278,55749219,620081000000.0,27199000000.0,1.695397375504168e-05,5.745217157113345e-07,3.5055863669423836e-05,2.230160253257236e-06,2.0949324362462324e-05,23120355
True,15367718,6187063,109110864,9700000,30002488,186165543,651101500000.0,22366250000.0,2.3602645670452304e-05,9.502455454333925e-06,0.00016757888593406712,1.4897830829755422e-05,4.607958666966671e-05,118810864
False,3724678,400000,14557040,0,5257000,24139777,9640648125.0,1647729500.0,0.0003863514103726299,4.149098637494354e-05,0.0015099648707487703,0.0,0.0005452952884326955,14557040
True,9450000,300000,59895156,0,11956000,82002425,11974140050.0,1943096000.0,0.0007892007242724709,2.5053991246745105e-05,0.005002042380488109,0.0,0.0009984850644869482,59895156
False,8030673,0,0,22539653,4845317,36259508,130672207500.0,9586037250.0,6.145662611538877e-05,0.0,0.0,0.00017249003006243697,3.707993530299854e-05,22539653
True,14557298,2500027,27500184,112960088,17899668,169649839,95866174500.0,6951382750.0,0.00015185020238812178,2.6078301476398228e-05,0.000286860137513884,0.0011783101661159954,0.00018671515884885966,140460272
False,5333014,237506,5083005,4484943,4592118,20015409,45275758350.0,3756653000.0,0.00011778961180006386,5.245765253979451e-06,0.00011226769435215877,9.905837391677836e-05,0.00010142553470890676,9567948
